# gitter v1.1.1 data file generated on Wed May 29 03:23:21 2019
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
4	19	2211	0.8672	
4	20	257	0.9701	
4	21	2112	0.8566	
4	22	1728	0.8776	
4	23	1531	0.8711	
4	24	0	NA	
5	1	0	NA	
5	2	1398	0.8668	
5	3	0	NA	
5	4	1904	0.8406	
5	5	2118	0.8275	
5	6	0	NA	
5	7	1386	0.8223	
5	8	2295	0.7715	
5	9	2442	0.7908	
5	10	0	NA	
5	11	2754	0.8255	
5	12	0	NA	
5	13	654	0.945	
5	14	2089	0.6774	
5	15	1632	0.76	
5	16	914	0.8368	
5	17	1030	0.6891	
5	18	953	0.9257	
5	19	1498	0.801	
5	20	1116	0.8562	
5	21	1202	0.8626	
5	22	1041	0.5982	C
5	23	869	0.9108	
5	24	1797	0.8792	
6	1	0	NA	
6	2	569	0.9267	
6	3	0	NA	
6	4	0	NA	
6	5	1691	0.8344	
6	6	0	NA	
6	7	897	0.9123	
6	8	704	0.898	
6	9	1434	0.7393	
6	10	0	NA	
6	11	1830	0.8635	
6	12	0	NA	
6	13	680	0.9418	
6	14	698	0.9273	
6	15	0	NA	
6	16	0	NA	
6	17	933	0.764	
6	18	1035	0.8998	
6	19	2031	0.8494	
6	20	1294	0.7692	
6	21	530	0.868	
6	22	803	0.9465	
6	23	1156	0.8502	
6	24	0	NA	
7	1	2453	0.805	
7	2	2577	0.7414	
7	3	2209	0.8464	
7	4	2448	0.9036	
7	5	3121	0.8769	
7	6	2060	0.8009	
7	7	3067	0.8468	
7	8	1030	0.8155	
7	9	1374	0.8369	
7	10	0	NA	
7	11	3537	0.8769	
7	12	660	0.9029	
7	13	3791	0.9093	
7	14	0	NA	
7	15	3754	0.8636	
7	16	493	0.9172	
7	17	2173	0.7551	
7	18	387	0.8699	
7	19	3091	0.7633	
7	20	0	NA	
7	21	2326	0.7313	
7	22	1700	0.6987	
7	23	751	0.9161	
7	24	1852	0.7088	
8	1	1208	0.8513	
8	2	339	0.9072	
8	3	2251	0.8625	
8	4	360	0.9095	
8	5	1803	0.698	
8	6	488	0.9538	
8	7	1470	0.7752	
8	8	1260	0.7785	
8	9	1949	0.7831	
8	10	1788	0.8472	
8	11	1870	0.7415	
8	12	1408	0.7851	
8	13	1004	0.7216	
8	14	678	0.939	
8	15	1647	0.8491	
8	16	0	NA	
8	17	0	NA	
8	18	1276	0.8519	
8	19	542	0.9118	
8	20	1145	0.5364	S,C
8	21	1455	0.815	
8	22	0	NA	
8	23	1923	0.7705	
8	24	907	0.4592	C
9	1	2482	0.871	
9	2	3264	0.8845	
9	3	2758	0.8783	
9	4	2509	0.8193	
9	5	2897	0.8895	
9	6	0	NA	
9	7	3079	0.8788	
9	8	0	NA	
9	9	3428	0.8809	
9	10	0	NA	
9	11	3034	0.9	
9	12	0	NA	
9	13	3245	0.8439	
9	14	263	0.9021	
9	15	3924	0.8856	
9	16	0	NA	
9	17	3134	0.8766	
9	18	0	NA	
9	19	3737	0.8615	
9	20	1071	0.6854	
9	21	3199	0.8801	
9	22	873	0.5056	S,C
9	23	3956	0.8812	
9	24	655	0.8455	
10	1	3359	0.8353	
10	2	2424	0.8581	
10	3	2824	0.8704	
10	4	2483	0.8726	
10	5	2692	0.8522	
10	6	1820	0.739	
10	7	2586	0.8747	
10	8	2212	0.8554	
10	9	2767	0.8657	
10	10	2927	0.8774	
10	11	2833	0.8549	
10	12	2673	0.8626	
10	13	2113	0.5542	C
10	14	1990	0.7055	
10	15	2938	0.8794	
10	16	1428	0.5265	C
10	17	2754	0.8813	
10	18	2620	0.8514	
10	19	688	0.421	C
10	20	1311	0.6988	
10	21	1661	0.7102	
10	22	1568	0.529	C
10	23	2497	0.7813	
10	24	2051	0.6836	
11	1	2593	0.7915	
11	2	3097	0.8654	
11	3	2374	0.9072	
11	4	1281	0.7504	
11	5	2684	0.8893	
11	6	600	0.5122	C
11	7	2466	0.8413	
11	8	0	NA	
11	9	2316	0.8714	
11	10	178	0.9145	
11	11	2474	0.8641	
11	12	0	NA	
11	13	2934	0.8795	
11	14	0	NA	
11	15	2912	0.8445	
11	16	1152	0.7577	
11	17	2889	0.8677	
11	18	1389	0.6775	
11	19	3016	0.8637	
11	20	0	NA	
11	21	2826	0.8269	
11	22	380	0.4767	C
11	23	3088	0.9035	
11	24	3593	0.8974	
12	1	3668	0.861	
12	2	2384	0.8744	
12	3	2619	0.9045	
12	4	2719	0.8805	
12	5	2609	0.8955	
12	6	2420	0.8536	
12	7	2862	0.9114	
12	8	2941	0.8816	
12	9	2853	0.9098	
12	10	2737	0.8789	
12	11	2791	0.9137	
12	12	2783	0.8958	
12	13	2653	0.8941	
12	14	2940	0.8987	
12	15	2962	0.916	
12	16	1788	0.3689	C
12	17	2733	0.8715	
12	18	2505	0.9026	
12	19	2866	0.9011	
12	20	2650	0.8986	
12	21	2694	0.8828	
12	22	2660	0.8813	
12	23	2937	0.9189	
12	24	3061	0.8677	
13	1	0	NA	
13	2	2793	0.8497	
13	3	1550	0.8352	
13	4	1791	0.7244	
13	5	2066	0.8858	
13	6	1050	0.6439	
13	7	2150	0.8581	
13	8	0	NA	
13	9	2101	0.8554	
13	10	1065	0.5481	C
13	11	2153	0.8849	
13	12	2014	0.7738	
13	13	2271	0.9099	
13	14	454	0.3448	S,C
13	15	1984	0.878	
13	16	19	0.8786	
13	17	2012	0.851	
13	18	1048	0.3449	C
13	19	2509	0.8709	
13	20	2210	0.7719	
13	21	2362	0.8609	
13	22	1907	0.8108	
13	23	2426	0.8357	
13	24	3033	0.8755	
14	1	3962	0.8916	
14	2	2918	0.8676	
14	3	2795	0.8338	
14	4	2714	0.8767	
14	5	2568	0.8708	
14	6	2694	0.8957	
14	7	2823	0.8854	
14	8	2898	0.8829	
14	9	2834	0.8962	
14	10	2882	0.9114	
14	11	2353	0.8741	
14	12	2637	0.8843	
14	13	2972	0.9116	
14	14	2581	0.8936	
14	15	2970	0.874	
14	16	2972	0.8647	
14	17	2565	0.9014	
14	18	2477	0.8791	
14	19	2284	0.8695	
14	20	1572	0.3918	C
14	21	2617	0.8424	
14	22	2435	0.8696	
14	23	2921	0.8665	
14	24	3189	0.9081	
15	1	1820	0.8416	
15	2	2389	0.815	
15	3	1178	0.6496	
15	4	1420	0.8357	
15	5	617	0.4631	C
15	6	1753	0.8015	
15	7	1291	0.7537	
15	8	1908	0.8444	
15	9	1447	0.8249	
15	10	2065	0.8287	
15	11	1631	0.8966	
15	12	1959	0.8207	
15	13	2028	0.8877	
15	14	2453	0.9078	
15	15	677	0.5043	C
15	16	2227	0.8972	
15	17	1918	0.8755	
15	18	2367	0.9129	
15	19	1855	0.8842	
15	20	2352	0.8714	
15	21	2137	0.8784	
15	22	2568	0.8901	
15	23	2019	0.8873	
15	24	2843	0.8969	
16	1	3420	0.893	
16	2	2774	0.8961	
16	3	2959	0.8707	
16	4	2304	0.8429	
16	5	2985	0.9008	
16	6	2446	0.865	
16	7	2712	0.8887	
16	8	2683	0.8823	
16	9	1851	0.7495	
16	10	2560	0.9006	
16	11	2626	0.8236	
16	12	2206	0.8563	
16	13	2739	0.8839	
16	14	2693	0.8648	
16	15	2569	0.8872	
16	16	2159	0.857	
16	17	2714	0.8393	
16	18	2520	0.907	
16	19	2507	0.8898	
16	20	2455	0.8659	
16	21	2606	0.8891	
16	22	2596	0.8622	
16	23	2746	0.8542	
16	24	3004	0.8769	
